team,name,salary,playerID
Washington Nationals,Trea Turner,13000000,607208
Washington Nationals,Brad Hand,10500000,543272
Washington Nationals,Juan Soto,8500000,665742
Washington Nationals,Josh Bell,6350000,605137
Washington Nationals,Starlin Castro,6000000,516770
Washington Nationals,Daniel Hudson,6000000,543339
Washington Nationals,Jon Lester,2000000,452657
Washington Nationals,Josh Harrison,1000000,543281
Washington Nationals,Ryan Zimmerman,1000000,475582
Washington Nationals,Victor Robles,614000,645302
Washington Nationals,Wander Suero,600700,593833
Washington Nationals,Austin Voth,587700,608723
Washington Nationals,Kyle Finnegan,582400,640448
Washington Nationals,Erick Fedde,575000,607200
Washington Nationals,Gerardo Parra,564480,467827
Washington Nationals,Samuel Clay,559471,0
Washington Nationals,Paolo Espino,506055,502179
Washington Nationals,Yadiel Hernandez,412452,628450
Washington Nationals,Jefry Rodriguez,346571,622446
Washington Nationals,Ryne Harper,340437,607560
Washington Nationals,Tres Barrera,295008,668663
Washington Nationals,Andres Machado,291365,600921
Washington Nationals,Alcides Escobar,282164,444876
Washington Nationals,Jakson Reetz,260695,0
